id,Date,Home,Away,Winner,Score_Home,Score_Away,1st_downs_Home,1st_downs_Away,Passing_1st_downs_Home,Passing_1st_downs_Away,Rushing_1st_downs_Home,Rushing_1st_downs_Away,Penaties_1st_downs_Home,Penaties_1st_downs_Away,3rd_down_made_Home,3rd_down_attempted_Home,3rd_down_made,3rd_down_attempted_Away,4th_down_made_Home,4th_down_attempted_Home,4th_down_made,4th_down_attempted_Away,Total_plays_Home,Total_plays_Away,Total_yards_Home,Total_yards_Away,Total_drives_Home,Total_drives_Away,Passing_yards_Home,Passing_yards_Away,Pass_comp_Home,Pass_thrown_Home,Pass_comp_Away,Pass_thrown_Away,Interceptions,Interceptions_Away,Sacks_Home,Sack_Yards_Lost_Home,Sacks_Away,Sack_Yards_Lost_Away,Rushing_yards_Home,Rushing_yards_Away,Rushing_attempts_Home,Rushing_attempts_Away,Red_zone_made_Home,Red_zone_attempted_Home,Red_zone_made_Away,Red_zone_attempted_Away,Penalties_Home,Penalties_Yards_Lost_Home,Penalties_Away,Penalties_Yards_Lost_Away,Turnovers_Home,Turnovers_Away,Fumbles_lost_Home,Fumbles_lost_Away,Def_Special_TDs_Home,Def_Special_TDs_Away,TOP_seconds_Home,TOP_seconds_Away,
400554436,2014-12-21,Jets,Patriots,Patriots,16,17,16,19,10,13,5,5,1,1,5,13,6,13,0,0,0,0,61,63,307,231,10,11,191,146,17,27,23,35,1,1,2,19,4,36,116,85,32,24,0,3,2,4,2,14,5,38,1,1,0,0,0,0,1941,1659,
400554434,2014-12-21,Steelers,Chiefs,Steelers,20,12,19,22,11,17,6,3,2,2,5,10,6,14,0,0,1,2,52,66,282,327,8,7,214,288,18,25,32,46,0,0,1,6,6,29,68,39,26,14,2,4,0,4,4,40,4,39,0,1,0,1,0,0,1733,1867,
400554410,2014-12-21,Buccaneers,Packers,Packers,3,20,6,23,5,17,1,6,0,0,4,14,6,13,1,1,0,1,47,72,109,431,10,10,93,310,12,26,31,40,1,0,7,54,1,8,16,121,14,31,0,0,1,4,3,30,5,40,1,1,0,1,0,0,1282,2318,
400554402,2014-12-21,Panthers,Browns,Panthers,17,13,27,8,12,4,12,3,3,1,9,16,3,12,0,0,0,0,77,46,404,228,10,11,195,144,18,31,10,21,1,1,1,6,3,22,209,84,45,22,2,4,0,1,5,49,6,49,2,1,1,0,0,0,2283,1317,
400554398,2014-12-21,Texans,Ravens,Texans,25,13,18,15,9,11,8,1,1,3,7,21,4,15,0,0,0,2,81,68,313,211,16,17,190,178,21,43,21,50,1,3,0,0,2,17,123,33,38,16,1,7,1,1,7,69,7,56,1,3,0,0,0,0,2098,1502,
400554439,2014-12-21,Rams,Giants,Giants,27,37,23,19,14,13,6,3,3,3,1,6,8,17,0,0,0,0,54,67,387,514,12,12,281,386,24,32,25,32,1,0,2,9,1,5,106,128,20,34,2,3,3,7,9,76,12,149,3,0,2,0,0,0,1513,2087,
400554444,2014-12-21,Cowboys,Colts,Cowboys,42,7,25,17,15,12,8,0,2,5,5,10,5,13,0,0,0,1,62,56,377,229,10,11,250,228,19,21,30,44,0,2,1,11,2,7,127,1,40,10,3,4,1,2,7,67,8,55,1,3,1,1,0,0,2129,1471,
400554442,2014-12-21,Raiders,Bills,Raiders,26,24,18,15,11,12,7,1,0,2,5,16,4,15,0,0,0,0,71,64,347,321,14,14,207,308,17,34,32,49,0,2,1,7,2,21,140,13,36,13,2,4,0,0,4,35,7,55,0,2,0,0,0,0,2027,1573,
400554447,2014-12-21,Cardinals,Seahawks,Seahawks,6,35,17,23,12,13,1,10,4,0,3,15,5,12,1,1,0,0,64,67,216,596,13,13,187,329,18,45,21,32,1,0,4,29,1,10,29,267,15,34,0,2,2,2,1,5,11,97,1,0,0,0,0,0,1617,1983,
400554449,2014-12-22,Bengals,Broncos,Bengals,37,28,20,22,8,15,10,6,2,1,2,11,5,12,1,1,0,0,62,65,353,385,14,14,146,300,17,25,28,44,1,4,0,0,2,11,207,85,37,19,1,4,3,4,7,45,6,72,2,4,1,0,2,2,1898,1702,
400554409,2014-12-28,Titans,Colts,Colts,10,27,9,16,3,15,6,1,0,0,4,16,5,16,1,3,1,3,59,66,192,378,14,13,50,314,13,31,23,35,0,0,4,29,1,1,142,64,24,30,1,2,3,5,4,20,4,20,1,0,1,0,0,0,1594,2006,
400554413,2014-12-28,Chiefs,Chargers,Chiefs,19,7,15,21,8,13,6,8,1,0,2,12,2,11,0,0,1,3,57,66,251,361,12,12,140,249,16,27,20,34,0,2,4,17,7,42,111,112,26,25,1,4,1,3,7,46,10,67,0,3,0,1,1,0,1719,1881,
400554435,2014-12-28,Dolphins,Jets,Jets,24,37,23,18,14,15,7,2,2,1,4,13,6,14,0,1,1,2,66,62,387,494,13,13,208,390,23,39,21,27,0,0,7,51,1,6,179,104,20,34,1,2,1,5,5,40,5,40,1,1,1,1,0,0,1724,1876,
400554437,2014-12-28,Vikings,Bears,Vikings,13,9,15,12,9,7,6,5,0,0,8,15,4,15,0,1,2,3,61,59,311,264,10,9,190,165,17,25,23,36,1,0,3,19,2,7,121,99,33,21,0,2,0,2,4,25,8,50,1,0,0,0,0,0,1707,1893,
400554438,2014-12-28,Patriots,Bills,Bills,9,17,14,16,7,10,4,5,3,1,5,15,5,11,1,3,0,0,62,58,260,268,10,10,144,164,18,33,16,23,0,0,4,26,2,12,116,104,25,33,0,4,2,2,5,55,5,44,0,1,0,1,0,0,1857,1743,
400554440,2014-12-28,Giants,Eagles,Eagles,26,34,22,23,17,12,4,9,1,2,7,18,7,16,0,0,0,0,78,72,505,426,14,14,429,262,28,53,23,36,1,1,0,0,4,30,76,164,25,32,1,3,2,4,8,106,5,35,1,1,0,0,0,1,2077,1523,
400554443,2014-12-28,Buccaneers,Saints,Saints,20,23,18,20,9,14,8,5,1,1,9,17,7,14,0,0,1,1,65,63,280,338,10,12,97,268,14,23,24,38,1,3,3,18,2,13,183,70,39,23,2,3,2,3,4,23,2,15,1,3,0,0,0,0,1967,1633,
400554407,2014-12-28,Redskins,Cowboys,Cowboys,17,44,20,20,13,13,5,3,2,4,4,12,4,12,0,2,0,0,68,61,413,473,13,13,309,299,27,41,22,34,2,1,3,27,0,0,104,174,24,27,1,4,1,4,9,101,7,48,4,1,2,0,0,2,1776,1824,
400554405,2014-12-28,Ravens,Browns,Ravens,20,10,22,16,14,10,5,3,3,3,4,13,3,13,0,1,1,1,65,61,419,259,12,12,290,150,22,36,14,28,0,1,1,22,4,27,129,109,28,29,2,6,1,2,8,55,7,58,0,2,0,1,0,0,1757,1843,
400554412,2014-12-28,Texans,Jaguars,Texans,23,17,24,13,13,4,9,5,2,4,10,18,0,11,0,0,1,2,77,53,358,233,13,11,235,112,25,35,15,34,1,0,3,15,5,28,123,121,39,14,3,3,0,1,6,55,4,25,2,0,1,0,0,2,2388,1212,
400554404,2014-12-28,Falcons,Panthers,Panthers,3,34,16,17,13,6,2,11,1,0,7,16,4,10,1,3,0,1,69,52,288,306,11,9,225,112,29,47,10,16,2,0,6,35,1,2,63,194,16,35,0,2,2,3,6,36,5,36,3,0,1,0,0,4,1727,1873,
400554445,2014-12-28,Broncos,Raiders,Broncos,47,14,25,10,13,7,9,3,3,0,7,15,5,15,1,1,0,1,74,57,451,199,13,13,309,132,23,39,18,36,0,1,1,3,3,26,142,67,34,18,3,6,1,1,1,16,9,86,1,2,1,1,2,2,1981,1619,
400554411,2014-12-28,Packers,Lions,Packers,30,20,24,23,14,14,7,8,3,1,8,13,4,11,0,1,1,3,62,66,377,313,10,12,225,202,18,23,20,41,0,0,1,7,2,15,152,111,38,23,3,4,2,2,5,40,10,53,2,1,2,1,1,0,2058,1542,
400554446,2014-12-28,49ers,Cardinals,49ers,20,17,18,26,9,17,8,7,1,2,5,12,4,10,0,0,0,0,60,67,395,397,10,9,189,299,15,26,23,40,0,3,1,15,2,17,206,98,33,25,1,2,0,1,10,78,3,21,0,3,0,0,0,0,1764,1836,
400554448,2014-12-28,Seahawks,Rams,Seahawks,20,6,16,15,9,13,7,2,0,0,7,15,3,12,0,1,0,1,62,60,354,245,11,11,222,203,17,25,26,37,1,2,3,17,4,40,132,42,34,19,1,1,0,2,2,20,6,45,2,3,1,1,2,0,1871,1729,
400554441,2014-12-28,Steelers,Bengals,Steelers,27,17,18,19,14,12,1,7,3,0,3,11,6,14,0,1,2,3,57,70,346,337,11,12,317,221,24,39,27,38,2,2,0,0,3,23,29,116,18,29,0,2,2,3,1,10,5,45,3,3,1,1,1,0,1502,2098,
400749512,2015-01-03,Panthers,Cardinals,Panthers,27,16,25,8,9,5,12,2,4,1,5,15,3,12,0,2,0,0,74,47,386,78,14,17,198,51,18,32,16,28,1,2,1,0,4,31,188,27,41,15,2,3,2,3,8,80,7,38,3,3,2,1,0,0,2226,1374,
400749511,2015-01-03,Steelers,Ravens,Ravens,17,30,22,19,15,11,5,5,2,3,5,16,4,11,2,3,1,1,72,55,387,299,10,11,319,246,33,48,18,29,2,0,5,37,1,13,68,53,19,25,1,3,2,3,8,114,2,14,3,1,1,1,0,0,2117,1483,
400749513,2015-01-04,Colts,Bengals,Colts,26,10,22,14,15,7,6,6,1,1,6,14,6,15,0,0,0,0,70,59,482,254,12,12,368,144,31,44,18,35,0,0,1,8,3,11,114,110,25,21,1,4,1,1,9,66,6,45,1,1,1,1,0,0,2050,1550,
400749514,2015-01-04,Cowboys,Lions,Cowboys,24,20,18,19,11,14,4,4,3,1,6,14,4,11,2,2,0,1,58,67,315,397,11,11,242,307,19,31,28,42,0,1,6,51,3,16,73,90,21,22,2,4,1,2,6,46,8,44,1,3,1,2,0,0,1827,1773,
400749515,2015-01-10,Patriots,Ravens,Patriots,35,31,29,28,22,16,4,10,3,2,6,11,1,9,0,0,3,3,66,73,422,428,12,12,408,292,34,51,28,45,1,2,2,10,0,0,14,136,13,28,3,3,4,5,7,60,7,65,1,2,0,0,0,0,1641,1959,
400749516,2015-01-10,Seahawks,Panthers,Seahawks,31,17,16,21,10,14,5,6,1,1,7,13,9,16,0,0,1,1,52,68,348,362,9,10,248,230,15,22,23,36,0,2,2,20,2,16,100,132,28,30,1,3,2,4,6,60,5,35,0,3,0,1,2,0,1557,2043,
400749518,2015-01-11,Packers,Cowboys,Packers,26,21,23,21,16,9,6,9,1,3,9,14,4,8,0,0,0,1,66,51,416,315,9,8,297,170,24,35,15,19,0,0,2,19,4,21,119,145,29,28,2,3,2,2,10,87,5,35,1,1,1,1,0,0,1761,1839,
400749517,2015-01-11,Broncos,Colts,Colts,13,24,19,23,10,15,6,6,3,2,4,16,5,13,1,2,0,0,68,71,288,364,12,12,200,265,26,46,27,43,0,2,2,11,0,0,88,99,20,28,1,1,3,4,2,8,10,67,1,2,1,0,0,0,1559,2041,
400749519,2015-01-18,Seahawks,Packers,Seahawks,28,22,20,19,10,11,10,6,0,2,8,16,3,14,1,1,0,0,70,65,397,306,16,13,203,171,15,30,19,34,4,2,5,25,1,7,194,135,35,30,2,3,1,3,8,40,5,45,5,2,1,0,0,0,1864,1935,
400749520,2015-01-18,Patriots,Colts,Patriots,45,7,28,17,13,7,14,6,1,4,12,18,3,11,2,2,0,0,76,52,397,209,11,11,220,126,23,35,12,33,1,2,1,6,0,0,177,83,40,19,6,7,1,1,6,45,3,23,1,3,0,1,0,0,2269,1331,
400749554,2015-01-25,Carter,Irvin,Irvin,28,32,24,30,15,22,8,7,1,1,4,12,2,7,1,3,1,2,67,71,452,611,12,13,336,463,31,51,30,47,1,1,2,15,0,0,116,148,14,24,3,4,4,7,4,27,3,29,1,2,0,1,0,0,1800,1800,
400749027,2015-02-01,Seahawks,Patriots,Patriots,24,28,20,25,10,21,8,1,2,3,3,10,8,14,0,0,0,0,53,72,396,377,11,12,234,320,12,21,37,50,1,2,3,13,1,8,162,57,29,21,3,5,3,4,7,70,5,36,1,2,0,0,0,0,1574,2026,
400791485,2015-09-10,Patriots,Steelers,Patriots,28,21,26,23,19,15,5,7,2,1,7,11,7,15,0,0,2,2,58,66,361,464,10,9,281,330,25,32,26,38,0,1,2,7,3,21,80,134,24,25,4,4,2,3,7,64,8,77,0,1,0,0,0,0,1675,1925,
400791541,2015-09-13,Bills,Colts,Bills,27,14,15,23,7,16,7,5,1,2,5,13,8,15,0,0,1,2,55,68,342,304,11,10,195,240,14,19,26,49,0,2,0,0,2,3,147,64,36,17,1,1,2,2,11,113,5,49,0,3,0,1,0,0,1856,1744,
400791489,2015-09-13,Bears,Packers,Packers,23,31,25,21,12,10,10,10,3,1,11,17,6,10,2,3,1,1,71,53,402,322,8,9,213,189,18,36,18,23,1,0,2,12,0,0,189,133,33,30,1,3,4,5,6,64,10,74,1,0,0,0,0,0,1912,1688,
400791550,2015-09-13,Rams,Seahawks,Rams,34,31,19,21,13,10,5,10,1,1,6,11,8,19,0,0,1,2,55,79,352,343,11,11,276,219,18,27,32,41,0,1,2,21,6,32,76,124,26,32,2,4,1,4,4,30,7,46,3,1,3,0,1,3,1712,2248,
400791497,2015-09-13,Jets,Browns,Jets,31,10,18,15,9,10,9,5,0,0,7,13,8,16,0,1,1,2,60,63,333,321,11,10,179,217,15,24,18,32,1,1,0,0,3,14,154,104,36,28,4,6,0,2,4,30,12,109,1,5,0,4,0,0,1700,1900,
400791544,2015-09-13,Redskins,Dolphins,Dolphins,10,17,20,19,12,12,6,5,2,2,6,14,5,12,0,1,0,1,69,55,349,256,10,9,188,182,21,31,22,34,2,0,1,8,3,44,161,74,37,18,1,1,1,3,11,88,6,39,2,1,0,1,0,1,2274,1326,
400791547,2015-09-13,Jaguars,Panthers,Panthers,9,20,18,17,12,10,6,6,0,1,3,12,8,17,1,2,1,1,66,68,265,263,12,12,169,158,22,40,18,31,2,1,5,14,2,17,96,105,21,35,1,3,1,3,3,25,3,22,3,1,1,0,0,2,1554,2046,
400791493,2015-09-13,Texans,Chiefs,Chiefs,20,27,24,19,17,12,6,7,1,0,3,14,3,13,0,1,0,0,73,67,396,330,14,15,298,233,26,47,22,33,1,0,5,36,2,10,98,97,21,32,2,4,2,3,6,39,2,25,2,0,1,0,0,0,1481,2119,
400791555,2015-09-13,Cardinals,Saints,Cardinals,31,19,25,18,13,12,7,4,5,2,5,10,7,18,0,0,0,1,57,70,427,408,12,11,307,354,19,32,30,48,0,1,0,0,2,1,120,54,25,20,3,3,1,4,5,30,7,73,1,1,1,0,0,0,1596,2004,
400791558,2015-09-13,Chargers,Lions,Chargers,33,28,28,16,20,12,5,2,3,2,6,11,3,10,0,0,0,0,74,47,483,302,12,11,387,233,34,41,19,30,2,2,2,16,1,13,96,69,31,16,4,7,1,1,5,40,4,29,3,2,1,0,0,2,2292,1308,
400791587,2015-09-13,Broncos,Ravens,Broncos,19,13,16,11,11,4,4,6,1,1,8,18,2,13,0,0,1,1,69,57,219,173,11,11,150,100,24,40,18,32,1,2,4,25,2,17,69,73,25,23,0,1,0,1,8,45,3,15,1,2,0,0,2,2,2237,1363,
400791585,2015-09-13,Raiders,Bengals,Bengals,13,33,16,22,13,13,1,7,2,2,3,12,4,13,2,3,1,1,61,65,246,396,12,12,183,269,30,43,25,34,1,0,2,20,0,0,63,127,16,31,2,2,4,6,5,32,6,50,2,0,1,0,0,0,1648,1952,
400791582,2015-09-13,Buccaneers,Titans,Titans,14,42,16,20,11,11,4,7,1,2,3,14,4,9,2,4,0,0,63,49,273,309,12,10,181,185,16,33,13,15,2,0,4,29,2,24,92,124,26,32,1,2,4,4,12,97,8,55,2,1,0,1,0,2,1709,1891,
400791590,2015-09-13,Cowboys,Giants,Cowboys,27,26,27,18,21,10,4,6,2,2,6,11,6,14,0,0,0,0,68,61,436,289,11,10,356,190,36,45,20,36,2,0,0,0,1,3,80,99,23,24,3,5,1,4,3,35,5,44,3,0,1,0,0,2,2230,1370,
400791596,2015-09-14,Falcons,Eagles,Falcons,26,24,21,23,16,17,3,5,2,1,4,14,3,12,0,0,1,1,70,68,395,399,13,13,290,336,23,34,36,52,2,2,1,8,0,0,105,63,35,16,1,3,3,4,7,57,10,88,2,2,0,0,0,0,2127,1473,
400791600,2015-09-14,49ers,Vikings,49ers,20,3,25,17,8,11,14,5,3,1,5,12,1,9,0,0,0,2,66,54,395,248,9,10,165,177,17,26,23,32,0,1,1,0,5,54,230,71,39,17,2,5,0,1,8,57,5,25,1,1,1,0,0,0,1982,1618,
400791624,2015-09-17,Chiefs,Broncos,Broncos,24,31,20,21,9,15,7,3,4,3,0,7,6,16,0,0,0,1,58,70,314,299,13,13,167,238,16,25,26,45,2,1,5,24,3,18,147,61,28,22,1,4,3,3,9,60,8,85,5,1,3,0,2,2,1739,1861,
400791664,2015-09-20,Bills,Patriots,Patriots,32,40,23,27,11,20,11,4,1,3,4,13,3,10,1,1,0,2,65,76,349,507,14,15,189,451,23,30,38,59,3,0,8,53,2,15,160,56,27,15,3,3,3,5,14,140,11,119,3,2,0,2,0,0,1803,1797,
400791661,2015-09-20,Bears,Cardinals,Cardinals,23,48,18,21,7,12,8,6,3,3,2,12,5,9,0,1,1,1,62,52,335,300,13,11,226,185,22,32,17,24,2,1,2,15,0,0,109,115,28,28,1,2,4,4,14,170,8,58,2,2,0,1,0,3,1796,1804,
400791666,2015-09-20,Bengals,Chargers,Bengals,24,19,20,19,8,12,9,6,3,1,4,10,4,11,0,0,0,0,62,56,389,354,12,10,214,223,16,26,21,27,0,1,0,0,4,18,175,131,36,25,2,4,1,2,9,75,8,64,2,3,2,2,0,0,1791,1809,
400791669,2015-09-20,Browns,Titans,Browns,28,14,13,21,5,14,7,6,1,1,4,11,7,16,0,1,2,2,47,74,274,385,11,12,158,219,8,15,21,37,0,0,2,14,7,38,116,166,30,30,1,2,2,3,4,40,9,85,0,3,0,3,1,0,1489,2111,
400791638,2015-09-20,Vikings,Lions,Vikings,26,16,20,25,7,17,12,2,1,6,7,14,6,13,1,1,2,2,61,70,350,323,11,10,151,285,14,18,32,53,0,1,1,2,1,1,199,38,42,16,3,6,2,3,10,97,6,39,1,3,1,2,0,0,1866,1734,
400791634,2015-09-20,Saints,Buccaneers,Buccaneers,19,26,21,18,11,7,8,6,2,5,7,14,5,14,1,1,0,0,69,59,323,333,13,12,219,194,24,38,14,21,1,0,4,36,3,13,104,139,27,35,3,3,2,5,10,115,11,90,3,2,2,2,0,0,1888,1712,
400791672,2015-09-20,Giants,Falcons,Falcons,20,24,19,25,12,19,6,5,1,1,10,17,11,17,0,1,0,0,65,70,388,402,10,11,291,346,27,40,30,46,0,0,2,1,2,17,97,56,23,22,1,4,3,3,6,35,6,65,1,0,1,0,0,0,1705,1895,
400791630,2015-09-20,Steelers,49ers,Steelers,43,18,21,27,14,18,6,7,1,2,6,10,7,17,0,0,3,5,52,82,453,409,11,10,369,298,21,27,33,46,0,0,0,0,5,37,84,111,25,31,5,5,1,4,7,58,7,46,0,1,0,1,0,0,1381,2219,
400791675,2015-09-20,Redskins,Rams,Redskins,24,10,19,11,10,6,8,4,1,1,8,16,2,12,0,0,0,1,66,46,373,213,12,12,191,146,23,27,17,32,0,0,2,12,1,4,182,67,37,13,2,2,0,0,7,53,9,80,1,0,1,0,0,0,2264,1336,
400791628,2015-09-20,Panthers,Texans,Panthers,24,17,25,21,13,11,9,5,3,5,4,13,5,19,0,0,2,4,72,82,350,300,15,14,178,239,18,37,27,58,1,1,2,17,1,5,172,61,33,23,1,2,2,3,10,92,10,70,1,1,0,0,0,0,1936,1664,
400791702,2015-09-20,Raiders,Ravens,Raiders,37,33,27,29,17,17,4,7,6,5,9,14,4,11,0,0,2,2,66,70,448,493,11,11,351,384,30,46,32,45,1,1,1,0,0,0,97,109,19,25,2,3,2,6,16,106,10,109,1,2,0,1,0,0,1774,1826,
400791680,2015-09-20,Jaguars,Dolphins,Jaguars,23,20,19,17,11,15,4,0,4,2,5,14,5,15,0,0,0,1,66,62,396,386,13,12,273,344,18,33,30,44,0,0,0,0,2,15,123,42,33,16,1,3,2,2,9,93,13,112,0,0,0,0,0,0,1808,1792,
400791705,2015-09-20,Eagles,Cowboys,Cowboys,10,20,17,21,11,12,2,4,4,5,2,11,4,12,1,1,0,0,55,70,226,359,12,12,219,250,23,37,25,34,2,0,1,5,3,18,7,109,17,33,1,2,0,2,8,60,18,142,3,2,1,2,0,1,1175,2425,
400791708,2015-09-20,Packers,Seahawks,Packers,27,17,21,21,11,12,7,8,3,1,4,11,3,9,0,0,0,0,64,57,361,324,11,11,234,205,25,33,19,30,0,1,2,15,2,1,127,119,29,25,1,3,2,2,6,35,6,92,1,2,1,1,0,0,1998,1602,
400791711,2015-09-21,Colts,Jets,Jets,7,20,17,20,11,13,4,3,2,4,6,14,4,12,0,0,0,0,61,62,343,344,11,11,250,243,21,37,22,34,3,1,0,0,1,1,93,101,24,27,0,2,2,3,11,84,8,90,5,1,2,0,0,0,1692,1908,
400791484,2015-09-24,Giants,Redskins,Giants,32,21,19,22,13,16,5,3,1,3,4,12,6,15,1,1,2,3,63,70,363,393,10,11,279,305,23,32,30,49,0,2,0,0,1,11,84,88,31,20,1,3,1,3,8,67,7,58,0,3,0,1,0,1,1890,1710,
400791500,2015-09-27,Browns,Raiders,Raiders,20,27,21,19,16,11,2,6,3,2,8,16,6,14,1,1,0,0,68,62,355,469,10,11,316,314,28,49,20,32,1,0,5,25,0,0,39,155,14,30,1,3,3,5,6,50,12,85,2,1,1,1,0,0,1651,1949,
400791491,2015-09-27,Cowboys,Falcons,Falcons,28,39,23,26,11,14,9,10,3,2,1,6,9,14,0,1,0,0,49,69,347,438,10,11,220,280,22,26,24,36,1,0,2,12,1,5,127,158,21,32,3,3,4,5,5,31,6,70,1,0,0,0,0,0,1547,2053,
400791496,2015-09-27,Titans,Colts,Colts,33,35,28,20,18,10,7,9,3,1,4,13,4,11,1,1,1,1,74,56,433,378,13,13,345,245,27,44,18,30,2,2,3,22,3,15,88,133,27,23,4,6,3,3,6,55,11,71,2,2,0,0,0,2,2099,1501,
400791594,2015-09-27,Rams,Steelers,Steelers,6,12,12,17,9,11,2,4,1,2,2,10,6,12,0,2,0,0,49,57,258,259,9,10,187,197,19,29,25,30,1,1,2,10,5,33,71,62,18,22,0,1,1,2,7,47,4,63,1,1,0,0,0,0,1661,1939,
400791592,2015-09-27,Vikings,Chargers,Vikings,31,14,18,21,8,12,8,8,2,1,3,9,8,17,0,0,0,1,55,72,284,369,11,11,121,279,13,24,26,40,1,1,0,0,4,30,163,90,31,28,2,3,1,2,3,39,7,74,1,2,0,1,2,0,1591,2009,
400791553,2015-09-27,Patriots,Jaguars,Patriots,51,17,35,15,19,12,12,2,4,1,11,14,6,12,0,0,0,1,76,55,471,293,10,10,346,236,33,42,17,33,0,1,2,12,2,6,125,57,32,20,6,8,1,2,4,30,7,114,0,1,0,0,0,0,2080,1520,
400791583,2015-09-27,Jets,Eagles,Eagles,17,24,19,18,14,6,4,8,1,4,7,17,4,14,0,0,0,0,75,67,323,231,15,15,276,108,35,58,14,28,3,0,1,7,1,10,47,123,16,38,2,2,1,2,6,53,5,21,4,1,1,1,0,1,1909,1691,
400791557,2015-09-27,Panthers,Saints,Panthers,27,22,24,27,15,18,7,5,2,4,5,11,7,12,1,1,1,1,62,63,431,380,9,9,312,310,20,31,31,38,0,1,1,3,1,0,119,70,30,24,3,4,2,3,10,88,8,55,0,2,0,1,0,1,1636,1964,
400791546,2015-09-27,Ravens,Bengals,Bengals,24,28,19,23,13,13,4,6,2,4,7,16,8,15,2,3,1,2,67,65,398,458,10,12,362,372,32,49,20,32,1,1,0,0,2,11,36,86,18,31,1,2,3,6,13,116,9,67,1,2,0,1,2,0,1792,1808,
400791589,2015-09-27,Texans,Buccaneers,Texans,19,9,30,14,16,11,10,2,4,1,8,18,1,12,0,0,0,0,86,56,413,318,14,13,227,261,24,39,17,36,1,1,1,1,0,0,186,57,46,20,1,2,0,1,6,58,10,84,1,1,0,0,0,0,2177,1423,
400791597,2015-09-27,Cardinals,49ers,Cardinals,47,7,28,10,15,3,9,7,4,0,6,13,4,12,1,1,0,0,70,50,446,156,11,12,307,53,20,32,9,19,1,4,1,4,2,14,139,103,37,29,4,5,1,1,4,24,6,45,1,4,0,0,4,0,2192,1408,
400791623,2015-09-27,Dolphins,Bills,Bills,14,41,21,21,13,14,7,4,1,3,4,13,7,13,1,4,0,0,71,63,391,428,12,11,289,277,26,49,21,29,3,0,2,8,0,0,102,151,20,34,0,2,1,2,6,36,5,40,3,0,0,0,0,2,1687,1913,
400791626,2015-09-27,Seahawks,Bears,Seahawks,26,0,17,7,12,2,5,5,0,0,5,16,3,13,2,2,0,0,63,46,371,146,11,10,212,48,20,30,9,17,0,0,4,23,2,15,159,98,29,27,0,2,0,0,5,41,6,40,0,0,0,0,1,0,1956,1644,
400791631,2015-09-27,Lions,Broncos,Broncos,12,24,22,19,14,14,3,3,5,2,4,12,4,12,0,1,1,1,68,62,290,354,12,12,262,313,31,45,31,42,2,1,4,20,1,11,28,41,19,19,2,3,2,3,9,75,9,94,3,2,1,1,0,0,1868,1732,
400791635,2015-09-28,Packers,Chiefs,Packers,38,28,26,23,15,13,6,6,5,4,4,11,2,10,0,1,2,2,68,65,448,326,12,13,325,251,24,35,24,40,0,1,1,8,7,39,123,75,32,18,4,5,4,4,12,89,7,38,0,1,0,0,0,0,2010,1590,
400791662,2015-10-01,Steelers,Ravens,Ravens,20,23,17,21,8,10,8,10,1,1,2,13,6,17,0,2,1,4,63,78,263,356,15,14,96,165,19,26,21,34,0,1,4,28,5,21,167,191,33,39,2,3,2,2,4,20,4,30,0,2,0,1,0,0,1929,2263,
400761514,2015-10-04,Dolphins,Jets,Jets,14,27,17,23,8,8,4,13,5,2,0,12,6,16,0,4,0,0,58,72,226,425,13,14,167,218,19,44,16,29,2,1,3,31,0,0,59,207,11,43,2,3,3,4,9,80,14,163,2,1,0,0,0,0,1357,2243,
400791709,2015-10-04,Falcons,Texans,Falcons,48,21,22,24,10,19,8,3,4,2,9,16,7,15,1,1,0,2,64,75,378,428,12,13,243,374,19,27,29,57,0,1,2,13,1,8,135,54,35,17,4,4,3,4,10,80,5,35,0,4,0,3,4,0,2152,1448,
400791678,2015-10-04,Bills,Giants,Giants,10,24,14,19,11,8,2,4,1,7,3,16,3,15,1,3,0,0,68,64,313,303,14,15,258,211,28,42,20,35,1,1,2,16,1,1,55,92,24,28,0,3,1,2,17,135,11,85,2,1,1,0,0,0,1767,1833,
400791706,2015-10-04,Bears,Raiders,Bears,22,20,23,16,17,12,4,3,2,1,10,17,6,13,1,1,0,0,75,57,371,243,12,12,273,173,28,43,20,33,1,1,3,8,2,23,98,70,29,22,2,3,1,2,7,48,5,47,3,2,2,1,0,0,2002,1598,
400791712,2015-10-04,Bengals,Chiefs,Bengals,36,21,18,24,10,13,8,8,0,3,6,10,7,16,0,0,0,0,50,73,445,461,10,10,321,348,17,24,31,45,0,0,0,0,5,38,124,113,26,23,4,4,0,3,11,84,7,46,0,1,0,1,0,0,1387,2213,
400791671,2015-10-04,Colts,Jaguars,Colts,16,13,22,21,14,15,3,5,5,1,7,15,7,18,0,0,0,0,74,79,326,431,14,13,266,289,30,47,28,50,0,0,3,16,1,9,60,142,24,28,1,4,1,3,4,45,13,92,2,0,2,0,0,0,2054,2170,
400791701,2015-10-04,Buccaneers,Panthers,Panthers,23,37,25,17,15,7,8,8,2,2,8,16,3,11,2,2,0,0,75,57,411,244,13,13,270,111,26,43,11,22,4,0,2,17,2,13,141,133,30,33,3,5,2,5,5,48,5,45,5,1,1,1,0,3,1928,1672,
400791704,2015-10-04,Redskins,Eagles,Redskins,23,20,25,14,18,6,4,4,3,4,9,17,4,12,0,0,0,1,79,51,417,320,11,12,290,233,31,46,15,28,0,0,1,0,5,37,127,87,32,18,2,4,1,2,10,110,8,72,1,2,1,2,0,0,2468,1132,
